Country/Region,Date,Downloads,Revenue,Spend,Gross Margin,Gross Margin per Download,DAU,ARPDAU
China,11/14/2016,1,0,0,0,0.0,0,N/A
China,11/17/2016,1,0,0,0,0.0,0,N/A
China,11/18/2016,1,0,0,0,0.0,0,N/A
China,11/19/2016,1,0,0,0,0.0,0,N/A
China,11/20/2016,2,0,0,0,0.0,0,N/A
China,11/21/2016,50,0,0,0,0.0,0,N/A
China,11/23/2016,2,0,0,0,0.0,0,N/A
China,11/24/2016,2,0,0,0,0.0,0,N/A
China,11/27/2016,2,0,0,0,0.0,0,N/A
China,11/30/2016,1,0,0,0,0.0,0,N/A
China,12/07/2016,1,0,0,0,0.0,0,N/A
China,12/14/2016,2,0,0,0,0.0,0,N/A
China,12/18/2016,1,0,0,0,0.0,0,N/A
China,12/19/2016,6,0,0,0,0.0,0,N/A
China,12/22/2016,2,0,0,0,0.0,0,N/A
China,12/23/2016,1,0,0,0,0.0,0,N/A
China,12/24/2016,2,0,0,0,0.0,0,N/A
China,12/25/2016,1,0,0,0,0.0,0,N/A
China,12/26/2016,2,0,0,0,0.0,0,N/A
China,12/27/2016,2,0.0,0,0.0,0.0,0,N/A
China,12/28/2016,2,0,0,0,0.0,0,N/A
China,12/29/2016,4,0,0,0,0.0,0,N/A
China,12/30/2016,2,0,0,0,0.0,0,N/A
China,12/31/2016,2,0,0,0,0.0,0,N/A
China,01/01/2017,5,0,0,0,0.0,0,N/A
China,01/02/2017,3,0,0,0,0.0,0,N/A
China,01/03/2017,3,0,0,0,0.0,0,N/A
China,01/04/2017,3,0,0,0,0.0,0,N/A
China,01/05/2017,1,0,0,0,0.0,0,N/A
China,01/07/2017,5,0,0,0,0.0,0,N/A
China,01/08/2017,1,0,0,0,0.0,0,N/A
China,01/09/2017,2,0,0,0,0.0,0,N/A
China,01/10/2017,1,0,0,0,0.0,0,N/A
China,01/11/2017,1,0,0,0,0.0,0,N/A
China,01/13/2017,1,0,0,0,0.0,0,N/A
China,01/16/2017,3,0.56,0,0.56,0.19,0,N/A
China,01/17/2017,1,0,0,0,0.0,0,N/A
China,01/20/2017,1,0,0,0,0.0,0,N/A
China,01/21/2017,1,0,0,0,0.0,0,N/A
China,01/23/2017,1,0,0,0,0.0,0,N/A
China,01/28/2017,3,0,0,0,0.0,0,N/A
China,02/03/2017,1,0,0,0,0.0,0,N/A
China,02/05/2017,3,0,0,0,0.0,0,N/A
China,02/06/2017,9,0,0,0,0.0,0,N/A
China,02/07/2017,2,0,0,0,0.0,0,N/A
China,02/09/2017,1,0,0,0,0.0,0,N/A
China,02/11/2017,4,0,0,0,0.0,0,N/A
China,02/12/2017,2,0,0,0,0.0,0,N/A
China,02/17/2017,1,0,0,0,0.0,0,N/A
China,02/18/2017,1,0,0,0,0.0,0,N/A
China,02/20/2017,3,0,0,0,0.0,0,N/A
China,02/21/2017,2,0,0,0,0.0,0,N/A
China,02/22/2017,2,0,0,0,0.0,0,N/A
China,02/23/2017,1,0,0,0,0.0,0,N/A
China,02/25/2017,1,0,0,0,0.0,0,N/A
China,02/26/2017,1,0,0,0,0.0,0,N/A
China,02/27/2017,1,0,0,0,0.0,0,N/A
China,02/28/2017,3,0,0,0,0.0,0,N/A
China,03/02/2017,1,0.0,0,0.0,0.0,0,N/A
China,03/04/2017,1,0,0,0,0.0,0,N/A
China,03/05/2017,1,0.0,0,0.0,0.0,0,N/A
China,03/06/2017,4,0,0,0,0.0,0,N/A
China,03/07/2017,4,0.0,0,0.0,0.0,0,N/A
China,03/08/2017,4,0.0,0,0.0,0.0,0,N/A
China,03/09/2017,1,0.0,0,0.0,0.0,0,N/A
China,03/10/2017,1,0.0,0,0.0,0.0,0,N/A
China,03/11/2017,1,0,0,0,0.0,0,N/A
China,03/13/2017,1,0.0,0,0.0,0.0,0,N/A
China,03/15/2017,1,0,0,0,0.0,0,N/A
China,03/16/2017,2,0.0,0,0.0,0.0,0,N/A
China,03/17/2017,1,0,0,0,0.0,0,N/A
China,03/19/2017,6,0,0,0,0.0,0,N/A
China,03/20/2017,3,0,0,0,0.0,0,N/A
China,03/21/2017,5,0,0,0,0.0,0,N/A
China,03/22/2017,5,0,0,0,0.0,0,N/A
China,03/23/2017,1,0,0,0,0.0,0,N/A
China,03/24/2017,3,0,0,0,0.0,0,N/A
China,03/25/2017,1,0.0,0,0.0,0.0,0,N/A
China,03/26/2017,7,0,0,0,0.0,0,N/A
China,03/27/2017,7,0,0,0,0.0,0,N/A
China,03/28/2017,5,0,0,0,0.0,0,N/A
China,03/29/2017,7,0,0,0,0.0,0,N/A
China,03/30/2017,7,0,0,0,0.0,0,N/A
China,03/31/2017,11,0,0,0,0.0,0,N/A
China,04/01/2017,2,0.0,0,0.0,0.0,0,N/A
China,04/02/2017,6,0,0,0,0.0,0,N/A
China,04/18/2017,1,0.0,0,0.0,0.0,0,N/A
China,04/24/2017,1,0,0,0,0.0,0,N/A
China,04/27/2017,1,0.0,0,0.0,0.0,0,N/A
China,05/27/2017,1,0,0,0,0.0,0,N/A
China,07/10/2017,1,0,0,0,0.0,0,N/A
China,08/13/2017,1,0,0,0,0.0,0,N/A
China,08/14/2017,1,0,0,0,0.0,0,N/A
China,08/15/2017,6,0,0,0,0.0,0,N/A
China,08/16/2017,4,0,0,0,0.0,0,N/A
China,08/17/2017,1,0.0,0,0.0,0.0,0,N/A
China,08/18/2017,46,0,0,0,0.0,0,N/A
China,08/19/2017,42,0,0,0,0.0,0,N/A
China,08/20/2017,54,0,0,0,0.0,0,N/A
China,08/21/2017,48,0,0,0,0.0,0,N/A
China,08/22/2017,19,0.0,0,0.0,0.0,0,N/A
China,08/23/2017,46,0.0,0,0.0,0.0,0,N/A
China,08/24/2017,55,0,0,0,0.0,0,N/A
China,08/25/2017,113,0.0,0,0.0,0.0,0,N/A
China,08/26/2017,102,0,0,0,0.0,0,N/A
China,08/27/2017,45,0,0,0,0.0,0,N/A
China,08/28/2017,39,0,0,0,0.0,0,N/A
China,08/29/2017,69,0,0,0,0.0,0,N/A
China,08/30/2017,41,0,0,0,0.0,0,N/A
China,08/31/2017,46,0,0,0,0.0,0,N/A
China,09/06/2017,33,0,0,0,0.0,0,N/A
China,09/07/2017,34,0,0,0,0.0,0,N/A
China,09/08/2017,54,0,0,0,0.0,0,N/A
China,09/09/2017,40,0,0,0,0.0,0,N/A
China,09/10/2017,53,0,0,0,0.0,0,N/A
China,09/11/2017,67,0,0,0,0.0,0,N/A
China,09/12/2017,75,0,0,0,0.0,0,N/A
China,09/15/2017,68,0.0,0,0.0,0.0,0,N/A
China,09/16/2017,57,0,0,0,0.0,0,N/A
China,09/17/2017,65,0,0,0,0.0,0,N/A
China,09/18/2017,61,0,0,0,0.0,0,N/A
China,09/19/2017,67,0,0,0,0.0,0,N/A
China,09/20/2017,75,0,0,0,0.0,0,N/A
China,09/21/2017,51,0,0,0,0.0,0,N/A
China,09/22/2017,47,0,0,0,0.0,0,N/A
China,09/23/2017,46,0,0,0,0.0,0,N/A
China,09/24/2017,57,0,0,0,0.0,0,N/A
China,09/25/2017,40,0,0,0,0.0,0,N/A
China,09/26/2017,76,0,0,0,0.0,0,N/A
China,09/27/2017,57,0,0,0,0.0,0,N/A
China,09/28/2017,61,0,0,0,0.0,0,N/A
China,09/29/2017,40,0,0,0,0.0,0,N/A
China,11/18/2017,1,0,0,0,0.0,0,N/A
China,11/19/2017,1,0,0,0,0.0,0,N/A
China,11/30/2017,1,0,0,0,0.0,0,N/A
China,01/31/2018,1,0,0,0,0.0,0,N/A
China,02/03/2018,50,0,0,0,0.0,0,N/A
China,02/04/2018,1,0,0,0,0.0,0,N/A
China,03/03/2018,1,0,0,0,0.0,0,N/A
China,03/06/2018,1,0,0,0,0.0,0,N/A
China,03/08/2018,1,0,0,0,0.0,0,N/A
China,03/12/2018,1,0,0,0,0.0,0,N/A
China,03/13/2018,4,0,0,0,0.0,0,N/A
China,03/14/2018,3,0.0,0,0.0,0.0,0,N/A
China,03/15/2018,1,0.0,0,0.0,0.0,0,N/A
China,03/18/2018,1,0.0,0,0.0,0.0,0,N/A
China,03/21/2018,1,0.0,0,0.0,0.0,0,N/A
China,03/22/2018,2,0,0,0,0.0,0,N/A
China,03/30/2018,1,0,0,0,0.0,0,N/A
China,04/02/2018,1,0,0,0,0.0,0,N/A
China,04/04/2018,1,0,0,0,0.0,0,N/A
China,04/05/2018,1,0,0,0,0.0,0,N/A
China,04/07/2018,1,0.0,0,0.0,0.0,0,N/A
China,04/08/2018,1,0.0,0,0.0,0.0,0,N/A
China,04/10/2018,1,0,0,0,0.0,0,N/A
China,04/12/2018,1,0,0,0,0.0,0,N/A
China,04/15/2018,1,0,0,0,0.0,0,N/A
China,04/16/2018,1,0,0,0,0.0,0,N/A
China,04/17/2018,1,0,0,0,0.0,0,N/A
China,04/19/2018,2,0,0,0,0.0,0,N/A
Chile,11/09/2015,1,0,0,0,0.0,0,N/A
Chile,02/11/2016,1,0.64,0,0.64,0.64,0,N/A
Chile,11/13/2016,1,0,0,0,0.0,0,N/A
Chile,12/02/2016,1,0,0,0,0.0,0,N/A
Chile,12/08/2016,1,0,0,0,0.0,0,N/A
Chile,12/12/2016,4,0.0,0,0.0,0.0,0,N/A
Chile,12/13/2016,4,0.0,0,0.0,0.0,0,N/A
Chile,12/14/2016,3,0.0,0,0.0,0.0,0,N/A
Chile,12/15/2016,1,0.02,0,0.02,0.02,0,N/A
Chile,12/17/2016,1,0.0,0,0.0,0.0,0,N/A
Chile,12/18/2016,2,0.01,0,0.01,0.0,0,N/A
Chile,12/20/2016,2,0.0,0,0.0,0.0,0,N/A
Chile,12/27/2016,2,0.0,0,0.0,0.0,0,N/A
Chile,01/02/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,01/05/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,01/07/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,01/08/2017,2,0.0,0,0.0,0.0,0,N/A
Chile,01/09/2017,1,0.03,0,0.03,0.03,0,N/A
Chile,01/14/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,01/18/2017,2,0.07,0,0.07,0.03,0,N/A
Chile,01/20/2017,2,0.0,0,0.0,0.0,0,N/A
Chile,01/23/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,01/24/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,01/28/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,01/31/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,02/01/2017,2,0.03,0,0.03,0.01,0,N/A
Chile,02/03/2017,2,0.0,0,0.0,0.0,0,N/A
Chile,02/04/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,02/05/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,02/09/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,02/10/2017,1,0,0,0,0.0,0,N/A
Chile,02/12/2017,1,0.01,0,0.01,0.01,0,N/A
Chile,02/13/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,02/19/2017,0,0.01,0,0.01,N/A,0,N/A
Chile,02/20/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,02/25/2017,1,0.02,0,0.02,0.02,0,N/A
Chile,02/26/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,03/04/2017,0,0.03,0,0.03,N/A,0,N/A
Chile,03/08/2017,3,0.0,0,0.0,0.0,0,N/A
Chile,03/20/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,03/21/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,03/29/2017,0,0.03,0,0.03,N/A,0,N/A
Chile,04/23/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,04/26/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,04/27/2017,2,0.0,0,0.0,0.0,0,N/A
Chile,04/28/2017,0,0.01,0,0.01,N/A,0,N/A
Chile,04/29/2017,0,0.01,0,0.01,N/A,0,N/A
Chile,04/30/2017,1,0.11,0,0.11,0.11,0,N/A
Chile,05/01/2017,0,0.09,0,0.09,N/A,0,N/A
Chile,05/10/2017,0,0.01,0,0.01,N/A,0,N/A
Chile,05/21/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,05/22/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,06/10/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,06/22/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,06/23/2017,0,0.01,0,0.01,N/A,0,N/A
Chile,06/27/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,07/08/2017,1,0.03,0,0.03,0.03,0,N/A
Chile,07/09/2017,0,0.02,0,0.02,N/A,0,N/A
Chile,07/12/2017,1,0.04,0,0.04,0.04,0,N/A
Chile,07/23/2017,0,0.01,0,0.01,N/A,0,N/A
Chile,07/29/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,07/30/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,07/31/2017,0,0.13,0,0.13,N/A,0,N/A
Chile,08/07/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,08/08/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,08/09/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,08/30/2017,1,0.07,0,0.07,0.07,0,N/A
Chile,09/06/2017,0,0.03,0,0.03,N/A,0,N/A
Chile,09/15/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,09/19/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,09/20/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,09/22/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,09/24/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,09/25/2017,1,0.01,0,0.01,0.01,0,N/A
Chile,10/09/2017,0,0.02,0,0.02,N/A,0,N/A
Chile,10/10/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,10/24/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,10/30/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,11/06/2017,0,0.01,0,0.01,N/A,0,N/A
Chile,11/14/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,11/18/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,11/29/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,12/06/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,12/14/2017,1,0,0,0,0.0,0,N/A
Chile,12/30/2017,1,0.0,0,0.0,0.0,0,N/A
Chile,01/06/2018,1,0.0,0,0.0,0.0,0,N/A
Chile,01/07/2018,1,0,0,0,0.0,0,N/A
Chile,01/11/2018,1,0.0,0,0.0,0.0,0,N/A
Chile,01/20/2018,1,0.0,0,0.0,0.0,0,N/A
Chile,01/26/2018,1,0.0,0,0.0,0.0,0,N/A
Chile,01/28/2018,0,0.02,0,0.02,N/A,0,N/A
Chile,02/04/2018,1,0.0,0,0.0,0.0,0,N/A
Chile,02/24/2018,1,0.0,0,0.0,0.0,0,N/A
Chile,03/13/2018,0,0.02,0,0.02,N/A,0,N/A
Chile,03/30/2018,1,0.0,0,0.0,0.0,0,N/A
Chile,04/07/2018,1,0.0,0,0.0,0.0,0,N/A
Canada,06/26/2015,1,0.76,0,0.76,0.76,0,N/A
Canada,02/15/2016,1,0.63,0,0.63,0.63,0,N/A
Canada,03/19/2016,1,0.71,0,0.71,0.71,0,N/A
Canada,06/27/2016,1,0.67,0,0.67,0.67,0,N/A
Canada,06/28/2016,1,0.72,0,0.72,0.72,0,N/A
Canada,07/21/2016,1,0.72,0,0.72,0.72,0,N/A
Canada,01/08/2017,1,0,0,0,0.0,0,N/A
Canada,01/23/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,02/05/2017,1,0,0,0,0.0,0,N/A
Canada,02/09/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,02/15/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,02/18/2017,1,0,0,0,0.0,0,N/A
Canada,02/20/2017,2,0.2,0,0.2,0.1,0,N/A
Canada,02/22/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,02/26/2017,2,0.0,0,0.0,0.0,0,N/A
Canada,02/27/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,03/18/2017,0,0.01,0,0.01,N/A,0,N/A
Canada,03/20/2017,0,0.14,0,0.14,N/A,0,N/A
Canada,03/21/2017,0,0.02,0,0.02,N/A,0,N/A
Canada,03/25/2017,0,0.42,0,0.42,N/A,0,N/A
Canada,03/27/2017,0,0.77,0,0.77,N/A,0,N/A
Canada,03/28/2017,0,0.91,0,0.91,N/A,0,N/A
Canada,04/03/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,04/07/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,04/09/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,04/10/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,04/19/2017,0,0.18,0,0.18,N/A,0,N/A
Canada,04/21/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,04/24/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,04/26/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,05/15/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,05/17/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,06/03/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,06/08/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,06/10/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,06/11/2017,2,0.0,0,0.0,0.0,0,N/A
Canada,06/15/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,06/28/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,06/30/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,07/04/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,07/07/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,07/08/2017,1,0.66,0,0.66,0.66,0,N/A
Canada,07/11/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,07/13/2017,2,0.72,0,0.72,0.36,0,N/A
Canada,07/15/2017,2,0.0,0,0.0,0.0,0,N/A
Canada,07/21/2017,0,0.21,0,0.21,N/A,0,N/A
Canada,07/23/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,08/03/2017,2,0.0,0,0.0,0.0,0,N/A
Canada,08/19/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,08/22/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,09/20/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,11/02/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,11/30/2017,1,0.0,0,0.0,0.0,0,N/A
Canada,01/17/2018,2,0.0,0,0.0,0.0,0,N/A
Canada,01/26/2018,1,0.0,0,0.0,0.0,0,N/A
Canada,01/27/2018,1,0,0,0,0.0,0,N/A
Canada,01/28/2018,2,0.0,0,0.0,0.0,0,N/A
Canada,01/30/2018,1,0,0,0,0.0,0,N/A
Canada,02/06/2018,1,0.0,0,0.0,0.0,0,N/A
Canada,02/22/2018,1,0,0,0,0.0,0,N/A
Canada,02/25/2018,0,0.14,0,0.14,N/A,0,N/A
Canada,02/26/2018,1,0.0,0,0.0,0.0,0,N/A
Canada,03/03/2018,1,0.0,0,0.0,0.0,0,N/A
Canada,03/09/2018,1,0.0,0,0.0,0.0,0,N/A
Canada,03/13/2018,1,0,0,0,0.0,0,N/A
Canada,03/19/2018,1,0.62,0,0.62,0.62,0,N/A
Canada,03/21/2018,1,0.0,0,0.0,0.0,0,N/A
Canada,03/23/2018,1,0.0,0,0.0,0.0,0,N/A
Canada,04/05/2018,2,0.0,0,0.0,0.0,0,N/A
Canada,04/07/2018,1,0,0,0,0.0,0,N/A
Canada,04/09/2018,1,0.0,0,0.0,0.0,0,N/A
Canada,04/10/2018,0,0.01,0,0.01,N/A,0,N/A
Canada,04/11/2018,1,0.0,0,0.0,0.0,0,N/A
Canada,04/12/2018,1,0.0,0,0.0,0.0,0,N/A
Canada,04/19/2018,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,08/11/2015,0,0.58,0,0.58,N/A,0,N/A
Czech Republic,04/23/2016,1,0.57,0,0.57,0.57,0,N/A
Czech Republic,06/24/2016,1,0.58,0,0.58,0.58,0,N/A
Czech Republic,02/28/2017,2,0.0,0,0.0,0.0,0,N/A
Czech Republic,04/02/2017,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,04/25/2017,1,0.21,0,0.21,0.21,0,N/A
Czech Republic,05/01/2017,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,05/25/2017,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,05/28/2017,2,0.0,0,0.0,0.0,0,N/A
Czech Republic,05/29/2017,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,05/31/2017,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,06/01/2017,1,0,0,0,0.0,0,N/A
Czech Republic,06/02/2017,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,06/04/2017,1,0,0,0,0.0,0,N/A
Czech Republic,06/13/2017,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,06/17/2017,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,06/18/2017,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,06/19/2017,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,06/21/2017,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,06/25/2017,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,07/09/2017,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,07/17/2017,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,07/20/2017,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,07/26/2017,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,08/26/2017,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,09/07/2017,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,02/20/2018,1,0.0,0,0.0,0.0,0,N/A
Czech Republic,02/21/2018,0,0.18,0,0.18,N/A,0,N/A
Czech Republic,03/03/2018,0,0.05,0,0.05,N/A,0,N/A
Cyprus,01/31/2017,1,0.0,0,0.0,0.0,0,N/A
Cyprus,02/20/2017,1,0,0,0,0.0,0,N/A
Cyprus,06/30/2017,1,0.0,0,0.0,0.0,0,N/A
Cyprus,07/16/2017,1,0.0,0,0.0,0.0,0,N/A
Cyprus,09/06/2017,1,0.0,0,0.0,0.0,0,N/A
Cyprus,11/04/2017,1,0.0,0,0.0,0.0,0,N/A
Costa Rica,02/04/2017,1,0.0,0,0.0,0.0,0,N/A
Costa Rica,02/14/2017,1,0.0,0,0.0,0.0,0,N/A
Costa Rica,02/24/2017,1,0.0,0,0.0,0.0,0,N/A
Costa Rica,03/28/2017,1,0.0,0,0.0,0.0,0,N/A
Costa Rica,03/29/2017,0,0.03,0,0.03,N/A,0,N/A
Costa Rica,04/05/2017,1,0.0,0,0.0,0.0,0,N/A
Costa Rica,04/06/2017,2,0.0,0,0.0,0.0,0,N/A
Costa Rica,04/11/2017,1,0.0,0,0.0,0.0,0,N/A
Costa Rica,04/27/2017,1,0.01,0,0.01,0.01,0,N/A
Costa Rica,05/17/2017,1,0,0,0,0.0,0,N/A
Costa Rica,06/10/2017,1,0.0,0,0.0,0.0,0,N/A
Costa Rica,02/19/2018,1,0.03,0,0.03,0.03,0,N/A
Cuba,02/26/2017,1,0,0,0,0.0,0,N/A
Cuba,11/23/2017,1,0,0,0,0.0,0,N/A
Kenya,02/04/2017,1,0.0,0,0.0,0.0,0,N/A
Kenya,02/21/2017,1,0.0,0,0.0,0.0,0,N/A
Kenya,06/06/2017,1,0,0,0,0.0,0,N/A
Cambodia,03/07/2017,1,0.0,0,0.0,0.0,0,N/A
Cambodia,03/17/2017,0,0.01,0,0.01,N/A,0,N/A
Cambodia,05/31/2017,1,0.0,0,0.0,0.0,0,N/A
Cambodia,06/23/2017,1,0.0,0,0.0,0.0,0,N/A
Cambodia,12/11/2017,0,0.01,0,0.01,N/A,0,N/A
Cambodia,03/06/2018,1,0.0,0,0.0,0.0,0,N/A
Slovakia,10/12/2015,1,0.58,0,0.58,0.58,0,N/A
Slovakia,11/18/2016,1,0,0,0,0.0,0,N/A
Slovakia,03/15/2017,1,0.0,0,0.0,0.0,0,N/A
Slovakia,04/11/2017,1,0.0,0,0.0,0.0,0,N/A
Slovakia,05/17/2017,1,0.0,0,0.0,0.0,0,N/A
Slovakia,06/03/2017,0,0.07,0,0.07,N/A,0,N/A
Slovakia,06/13/2017,1,0.0,0,0.0,0.0,0,N/A
Slovakia,06/16/2017,1,0.0,0,0.0,0.0,0,N/A
Slovakia,06/21/2017,1,0.0,0,0.0,0.0,0,N/A
Slovakia,07/07/2017,1,0.0,0,0.0,0.0,0,N/A
Slovakia,07/09/2017,1,0.0,0,0.0,0.0,0,N/A
Slovakia,07/18/2017,2,0,0,0,0.0,0,N/A
Slovakia,08/06/2017,1,0.0,0,0.0,0.0,0,N/A
Slovakia,08/07/2017,0,0.13,0,0.13,N/A,0,N/A
Slovakia,08/24/2017,1,0.0,0,0.0,0.0,0,N/A
Slovakia,09/21/2017,0,0.14,0,0.14,N/A,0,N/A
Slovakia,02/06/2018,1,0.0,0,0.0,0.0,0,N/A
South Korea,06/05/2016,1,0.72,0,0.72,0.72,0,N/A
South Korea,07/05/2016,1,0,0,0,0.0,0,N/A
South Korea,02/21/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,03/01/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,03/05/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,03/17/2017,0,0.05,0,0.05,N/A,0,N/A
South Korea,03/30/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,03/31/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,04/01/2017,0,0.05,0,0.05,N/A,0,N/A
South Korea,04/02/2017,0,0.16,0,0.16,N/A,0,N/A
South Korea,04/07/2017,2,0,0,0,0.0,0,N/A
South Korea,04/22/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,04/25/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,04/30/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,05/01/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,05/02/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,05/05/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,05/17/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,05/18/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,05/19/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,05/28/2017,1,0,0,0,0.0,0,N/A
South Korea,06/05/2017,1,0,0,0,0.0,0,N/A
South Korea,06/07/2017,0,0.92,0,0.92,N/A,0,N/A
South Korea,06/12/2017,1,0,0,0,0.0,0,N/A
South Korea,06/15/2017,1,0.08,0,0.08,0.08,0,N/A
South Korea,06/16/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,06/17/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,06/21/2017,2,0.0,0,0.0,0.0,0,N/A
South Korea,06/28/2017,1,0.01,0,0.01,0.01,0,N/A
South Korea,07/22/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,08/29/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,09/16/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,10/05/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,12/16/2017,1,0.0,0,0.0,0.0,0,N/A
South Korea,01/06/2018,1,0.0,0,0.0,0.0,0,N/A
Slovenia,05/06/2016,1,0.57,0,0.57,0.57,0,N/A
Slovenia,07/20/2016,1,0.57,0,0.57,0.57,0,N/A
Slovenia,12/20/2016,1,0.0,0,0.0,0.0,0,N/A
Slovenia,01/14/2017,1,0.0,0,0.0,0.0,0,N/A
